rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zipcode,school_type,charter,sch_name,magnet_sch,shared_time_sch,area_size,area_type,student_cnt,teacher_cnt,student_teacher_ratio,jj,arrests,referrals,referrals_or_arrests,any_ref_or_arr,institution_count,any_institutions,testing
0.0211469534050179,0.901895206243032,0.340425531914894,38391.0,25.0,0.12280701754386,OH,43212,Regular School,No,GRANDVIEW HEIGHTS HIGH SCHOOL,0,No,Large,Suburb,349.0,26.0,13.42,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0988074957410562,0.643686502177068,0.341736694677871,45000.0,19.0,0.507645259938838,OH,45240,Regular School,No,WINTON WOODS HIGH SCHOOL,0,No,Large,Suburb,1019.0,72.0,14.15,No,6.0,21.0,27.0,True,0.0,False,Optional
0.0931392931392931,0.528440366972477,0.502396931927133,35194.0,22.0,0.328782707622298,OH,45331,Regular School,No,GREENVILLE SENIOR HIGH SCHOOL,0,No,Distant,Town,833.0,53.5,15.57,No,0.0,6.0,6.0,True,0.0,False,Optional
0.0842635938062658,0.541816989176779,0.635854341736695,44436.0,20.0,0.492258408969568,OH,45013,Regular School,No,HAMILTON HIGH SCHOOL,0,No,Large,Suburb,1989.0,92.0,21.62,No,0.0,0.0,0.0,False,0.0,False,Optional
0.09975131251727,0.580996884735203,0.81560773480663,44804.0,22.0,0.270321361058601,OH,43056,Regular School,No,HEATH HIGH SCHOOL,0,No,Small,Suburb,472.0,24.5,19.27,No,0.0,0.0,0.0,False,0.0,False,Optional
0.140709561034275,0.471415607985481,0.630985915492958,33162.0,21.0,0.866844207723036,OH,45133,Regular School,No,HILLSBORO HIGH SCHOOL,0,No,Fringe,Rural,694.0,49.0,14.16,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0697577276524645,0.659736105557777,0.703603603603604,51838.0,22.0,0.216335540838852,OH,44839,Regular School,No,HURON HIGH SCHOOL,0,No,Distant,Town,452.0,22.77,19.85,No,0.0,14.0,14.0,True,0.0,False,Optional
0.0708812260536398,0.478367346938776,0.478947368421053,34273.0,19.0,0.424242424242424,OH,45638,Regular School,No,IRONTON HIGH SCHOOL,0,No,Mid-size,Suburb,397.0,25.36,15.65,No,4.0,6.0,10.0,True,0.0,False,Optional
0.0643957069528698,0.53243332235759,0.682317682317682,36875.0,21.0,0.446022727272727,OH,45640,Regular School,No,JACKSON HIGH SCHOOL,0,No,Distant,Town,682.0,41.23,16.54,No,0.0,0.0,0.0,False,0.0,False,Optional
0.100091407678245,0.740035096515417,0.52734778121775,62545.0,23.0,0.356669123065586,OH,44240,Regular School,No,THEODORE ROOSEVELT HIGH SCHOOL,0,No,Large,Suburb,1281.0,88.7,14.44,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0574412532637076,0.864227642276423,0.873479318734793,52794.0,23.0,0.27154046997389,OH,45429,Regular School,No,KETTERING FAIRMONT HIGH SCHOOL,0,No,Large,Suburb,2351.0,132.64,17.72,No,2.0,4.0,6.0,True,0.0,False,Optional
0.0662768031189084,0.720369420215495,0.6976401179941,47132.0,23.0,0.431687715269805,OH,44107,Regular School,No,LAKEWOOD HIGH SCHOOL,0,No,Large,Suburb,1641.0,105.55,15.55,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0631051752921536,0.570628500311139,0.67827868852459,41691.0,22.0,0.419411764705882,OH,43130,Regular School,No,LANCASTER HIGH SCHOOL,0,No,Fringe,Rural,1820.0,96.9,18.78,No,20.0,0.0,20.0,True,0.0,False,Optional
0.190975020145044,0.470146137787056,0.542857142857143,37715.0,23.0,0.208195637805684,OH,45036,Regular School,No,LEBANON HIGH SCHOOL,0,No,Fringe,Rural,1606.0,69.5,23.11,No,0.0,0.0,0.0,False,0.0,False,Optional
0.332957110609481,0.343451864700781,0.430131004366812,18232.0,17.0,0.80938123752495,OH,45801,Regular School,No,LIMA SENIOR HIGH SCHOOL,0,No,Small,City,1071.0,75.08,14.26,No,0.0,0.0,0.0,False,0.0,False,Optional
0.140053523639607,0.328957836117741,0.513513513513513,33777.0,18.0,0.0,OH,45215,Regular School,No,LOCKLAND HIGH SCHOOL,0,No,Large,Suburb,145.0,9.56,15.17,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0880964866282118,0.523699953980672,0.635782747603834,35231.0,21.0,0.536585365853659,OH,43138,Regular School,No,LOGAN HIGH SCHOOL,0,No,Fringe,Rural,1160.0,61.05,19.0,No,0.0,32.0,32.0,True,0.0,False,Optional
0.0314055917273075,0.518142235123367,0.594346829640947,51317.0,21.0,0.285407725321888,OH,43140,Regular School,No,LONDON HIGH SCHOOL,0,No,Distant,Town,514.0,31.12,16.52,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0403272939801286,0.677753544165758,0.714909885308575,65587.0,24.0,0.121275121275121,OH,45140,Regular School,No,LOVELAND HIGH SCHOOL,0,No,Large,Suburb,1483.0,78.34,18.93,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0635551142005958,0.87940935192781,0.756190476190476,74135.0,25.0,0.0294117647058824,OH,45243,Regular School,No,MADEIRA HIGH SCHOOL,0,No,Large,Suburb,420.0,30.68,13.69,No,0.0,2.0,2.0,True,0.0,False,Optional
